measurement_index,frequency_hz,excitation,harmonic_3_real,harmonic_3_imag,harmonic_3_magnitude,harmonic_5_real,harmonic_5_imag,harmonic_5_magnitude,harmonic_5_over_3
1,5000.0,15.001060364358,0.433427030639,-0.292187850181,0.522716682995612,0.091556900295,-0.098381326766,0.13439327158703682,0.2571053803311745
2,5000.0,15.003229866421,0.432382753902,-0.29701680354,0.5245701358798425,0.090780283326,-0.098856113241,0.1342147196318878,0.25585657751327057
3,5000.0,14.999998583577,0.432804358486,-0.295079149579,0.5238237463505677,0.091072490959,-0.098506699669,0.1341557620423204,0.2561085918249628
4,5000.0,15.001458421174,0.428717684123,-0.296234841133,0.5211083704767006,0.08974479564,-0.098325671729,0.13312425047835738,0.2554636578886225
5,5000.0,15.001852891968,0.421739136133,-0.29054766707,0.5121345973335806,0.088417970125,-0.096810924656,0.1311109933368484,0.25600885786563804
