measurement_index	harmonic_3_magnitude	harmonic_5_magnitude	harmonic_7_magnitude	harmonic_5_over_3
1	1.3485479652649484	0.4760584893156901	0.21907859876991706	0.3530156150005085
2	1.3503106354549212	0.4775686884577609	0.21990113351524154	0.3536732037194297
3	1.3516423633296808	0.4787549022413204	0.2205537991742382	0.35420235058476535
4	1.3526165308578488	0.47957326405912226	0.22098549703227416	0.35455227192511835
5	1.3527855549049759	0.479897529507	0.22116580808283223	0.3547476743575293
6	1.3532516379061676	0.48034020516657827	0.22136176239079453	0.3549526131812333
7	1.3537483270875328	0.4807514653109749	0.2215372804155632	0.3551261749998009
8	1.3544161765276441	0.4812176753718659	0.22170951847906128	0.3552952805138355
9	1.35410649452743	0.4810957119404701	0.22166468322885202	0.3552864666736333
10	1.3546548895562718	0.48144774608827484	0.2217960978402774	0.3554025086389176
11	1.3545081411224655	0.4813979012615901	0.2217710338403245	0.35540421400690964
12	1.354815642355803	0.48158375020054556	0.2218368812218026	0.3554607247988
13	1.3549710535089514	0.4817134179673684	0.22186439779032563	0.35551565232325905
14	1.355096124476093	0.4817950526428595	0.22186136660874942	0.3555430821035895
15	1.3552869256658315	0.48191183753190797	0.22189232536311077	0.3555791975895821
16	1.3553385991806628	0.48195523426783543	0.2218758826550553	0.3555976599199564
17	1.3554216047901373	0.48200115468282156	0.221862700818627	0.3556097622904947
18	1.3555066462926761	0.48205600117121705	0.22186159199636551	0.35562791410108163
19	1.3555310987903326	0.4820842033807904	0.22184554649622404	0.35564230419427434
20	1.3556212443510323	0.482116965873054	0.22182623238651109	0.35564282271472863
21	1.355744622085008	0.48218539112395636	0.22183054707122368	0.35566092851793907
22	1.3557667622468186	0.48217873374048775	0.2218065942094663	0.35565021002683844
23	1.355979188949434	0.482296771375398	0.2218134622660982	0.35568154386577644
24	1.3559780613057855	0.4822832190758457	0.22179432628963008	0.3556718451708685
25	1.3560881588914468	0.48234954829992294	0.2217855751541422	0.35569188119320083
26	1.3561318011609806	0.4823559191752551	0.22176889944472875	0.35568513234651056
27	1.3561523008972156	0.4823512277217634	0.2217324003510033	0.35567629638842563
28	1.3562281094899278	0.48238959830115735	0.22173037725371217	0.35568470740706165
29	1.3563165379332542	0.4824331049915043	0.2217195617291367	0.3556935947464244
30	1.3564487126681106	0.4824716540883685	0.22171615396008434	0.3556873544738417
31	1.356514895087524	0.4825102365297902	0.2217069244602122	0.35569844332498685
32	1.356558274458038	0.4825618019360218	0.22167580416486402	0.3557250809065399
33	1.3566241668731789	0.482567492245528	0.2216538303277727	0.3557119974928471
34	1.3567186285614892	0.4826116125333479	0.2216539789466817	0.3557197508558238
35	1.3568146155977618	0.4826628126493092	0.22164529682262213	0.35573232120341364
36	1.3568648585134362	0.48267507934448384	0.22163678179122487	0.3557281893742141
37	1.356882821668765	0.48267464219830664	0.22159652721118472	0.3557231578808613
38	1.3569430178724258	0.4827242193818452	0.22158611548000282	0.3557439133580692
39	1.3570415416251662	0.4827633108640426	0.22158251194992465	0.3557468920854809
40	1.3571686705055643	0.48281743263619653	0.22159106564554198	0.3557534469583212
41	1.3572485400589127	0.48285240950922037	0.2215817890918343	0.35575828247953883
42	1.357259511507364	0.48285468536285375	0.22155765286315984	0.35575708349731755
43	1.3573945994693573	0.48292951838482134	0.22156919024083904	0.35577680843404835
44	1.357386511867771	0.4829095136017552	0.22151475831884002	0.3557641905084714
45	1.3575621241555662	0.48300461656054094	0.22154851819381682	0.3557882235857019
46	1.3575533270524036	0.48299211994417285	0.2215210806546802	0.3557813238857236
47	1.3576295123918403	0.48302629591851315	0.22151764631080606	0.3557865319733132
48	1.3578258776415846	0.48313577942495306	0.22153126452232108	0.3558157105269744
49	1.3577814898653895	0.48310936343550126	0.22150471992359178	0.3558078873820829
50	1.3578434871956928	0.4831270686825922	0.22149281883021033	0.35580468090647016
51	1.3579411154336818	0.48316348732563286	0.2214924075230639	0.3558059195897654
52	1.3579820626532482	0.4832053590736152	0.2214755224945708	0.35582602477791236
53	1.358050455157664	0.48322022129669895	0.22145619621033444	0.35581904888842963
54	1.3581343389898193	0.48327136033032697	0.2214539782019593	0.3558347259592776
55	1.358265256924712	0.48335473433745635	0.22145851520868975	0.35586181113977244
56	1.3582135926896852	0.4833106019895496	0.2214305478581045	0.35584285460760584
57	1.3583458642006414	0.4833775738085413	0.2214381771689226	0.3558575076849069
58	1.358436286366383	0.4834112273859178	0.22143700128585955	0.3558585943540802
59	1.3586192416330334	0.4835294120959278	0.22145655377001092	0.35589766233160003
60	1.3585118676577785	0.48347389816241126	0.22140291761785094	0.35588492796604904
61	1.3587659900015052	0.48360109887697206	0.2214510317388183	0.35591198369370164
62	1.3587659965374517	0.4835955141525762	0.2214143543424904	0.3559078718373321
63	1.358724002302358	0.4835582343036189	0.2213815507204134	0.3558914345255029
64	1.3587748533599882	0.4836108530445399	0.22139748710052853	0.3559168407103381
65	1.3589010936677812	0.48364417619154354	0.22139689327873294	0.3559082985842257
66	1.359086176730461	0.4837468392569972	0.22141330871281872	0.35593536858769453
67	1.3592865579674633	0.48385784402935905	0.2214624239557556	0.35596456184549496
68	1.3594112673738252	0.4839501480575261	0.22145602969743994	0.3559998064400657
69	1.3593596491778832	0.4839149969819608	0.22141836493203834	0.35598746606508735
70	1.3594452444507024	0.48396067858965536	0.2214161001342844	0.3559986550140198
71	1.359485988601286	0.48399453759620886	0.22141976525614945	0.3560128913826976
72	1.3594909361085414	0.48398838920503545	0.2213718990454753	0.356007073199342
