measurement_index	harmonic_3_magnitude	harmonic_5_magnitude	harmonic_7_magnitude	harmonic_5_over_3
1	0.8411146248962025	0.25488175587673567	0.09471619124507392	0.30302856273387146
2	0.841516911074132	0.25495269223423755	0.09471151335491568	0.30296799610219355
3	0.8417362371107585	0.2550047337168892	0.09471255638719131	0.30295087994807907
4	0.8419570016152841	0.2550897144296934	0.0947559681119471	0.3029723773783067
5	0.8420678350870178	0.2551358363740569	0.09476404984502797	0.30298727221624805
6	0.842194119336471	0.255179791985531	0.09479149723690296	0.30299403204878267
7	0.8421586272064571	0.2551559502217089	0.09477517169172739	0.30297849119956455
8	0.8421437737447155	0.25512625516870796	0.09473947954942051	0.30294857377410955
9	0.8422710029834362	0.25519052615578147	0.09477102351788162	0.30297911865879584
10	0.8422589083289455	0.2551832281481243	0.0947730412649395	0.30297480456978687
11	0.8423177558477138	0.25521107238445667	0.09477925926969977	0.3029866942880845
12	0.8423073262413899	0.2552049387650137	0.09477640831463162	0.3029831640000204
13	0.8423821939294722	0.2552291963211369	0.09478523167605436	0.3029850324002762
14	0.8423749171553898	0.2552372805048364	0.09478221235275486	0.3029972466021964
15	0.8424322299426287	0.2552482778724672	0.09478301623321546	0.30298968724148895
16	0.8424371454587494	0.25526590190682885	0.09479238186661179	0.3030088396301943
17	0.8424622110768257	0.255260319302999	0.0947859969043258	0.30299319773254646
18	0.8425384523298455	0.2552951017902508	0.09481365233753232	0.3030070628637674
19	0.8425308983857216	0.25530395108266907	0.09481389365515247	0.3030202827834898
20	0.8425728513853957	0.25532340638849943	0.09481558953542835	0.30302828529151554
21	0.8426205356676084	0.2553531840746891	0.09482287989666177	0.303046476160675
22	0.8426226134935048	0.25534227008605176	0.09481355262895619	0.303032776473213
23	0.842665637700531	0.25536627387428285	0.0948371880953319	0.3030457899898793
24	0.8427098546317771	0.2553873639248426	0.09483683177560298	0.30305491566422277
25	0.8427554519730674	0.25541180827567234	0.09483941427212676	0.30306752412897436
26	0.8427546567628915	0.2554051663887451	0.09483738290937058	0.3030599289356442
27	0.8427853383727149	0.25545215867932936	0.09484487068865181	0.30310465435073547
28	0.842774523389698	0.2554385495266798	0.09484566779402204	0.3030923959344287
29	0.8428261095207685	0.25546194355033064	0.0948433405379335	0.3031016014627103
30	0.8428593745688137	0.25547309876495555	0.09485347315026436	0.30310287394697294
31	0.8429275831341194	0.2555124721682528	0.09486310556490542	0.3031250575740121
