measurement_index	harmonic_3_magnitude	harmonic_5_magnitude	harmonic_7_magnitude	harmonic_5_over_3
1	1.5380680549388344	0.6049481137582744	0.2837278384982676	0.3933168703528739
2	1.5389974500072658	0.6061880651488495	0.28457201621103484	0.39388503544693176
3	1.5387374947033607	0.6065110468943754	0.28481519619490986	0.39416147912305155
4	1.538672382027045	0.6067632294535956	0.2850635981291117	0.3943420552296172
5	1.5393950885910856	0.6076424998384682	0.2855924114871568	0.39472810088968535
6	1.5394988169331096	0.6079212544978964	0.28578578261044935	0.394882573348746
7	1.539546130428086	0.6081188058121273	0.2859223128721755	0.394998755667707
8	1.5397427712249432	0.6083797529873634	0.2861057395090545	0.3951177848384159
9	1.5401569964418818	0.6087879877588869	0.28639596181833793	0.3952765784042326
10	1.5406884080982188	0.6092734548559882	0.2867002481851501	0.3954553377915381
11	1.5406267824691031	0.609297449821921	0.2867250583928461	0.3954867309559707
12	1.5406356153998337	0.6093528957132711	0.2867444391890843	0.3955204524822884
13	1.540215762222198	0.6090910600862609	0.2865590730259617	0.3954582695657356
14	1.5405333685421427	0.6093514035170824	0.2867283710355928	0.3955457349773161
15	1.540393791010691	0.609298272881224	0.286664865165603	0.39554708441238784
16	1.5414385932627794	0.610136610935028	0.28721482238276413	0.3958228460100674
17	1.5412572117272092	0.6100101611257179	0.28712173384511946	0.3957873847948522
18	1.5409775555973895	0.6098461193499259	0.2869847033085419	0.39575275910719376
19	1.5409477532121267	0.60983279786992	0.2869637244075017	0.3957517680912381
20	1.54091377609298	0.6098220273293417	0.2869687617675035	0.39575350470002185
21	1.5404836080242428	0.6095194598925741	0.28672149585366036	0.3956676051063712
22	1.5402408141210882	0.6093425043968291	0.28661746420734424	0.39561508746574797
23	1.5404329877894323	0.6094635352743154	0.28670678805318967	0.39564430267681683
24	1.542643424409245	0.6112215158983019	0.28784139482276955	0.396216978095485
25	1.540796861043464	0.6097712416036579	0.28689808304492115	0.395750573628964
26	1.541249382188998	0.6101576127517678	0.28710763647731075	0.39588506558567194
27	1.5413329792529806	0.6102571458965899	0.287152657097182	0.395928170039128
28	1.5430270218155813	0.6115512755146114	0.28804545332843723	0.3963321878803121
29	1.5439283338154286	0.6122804098100352	0.2885107473864875	0.396573076871346
30	1.5423307004543418	0.6110647531081315	0.287670174241131	0.39619567510918585
31	1.5418177563401345	0.6107062312816977	0.2874135745706387	0.3960949527078686
32	1.5414513538786943	0.6104413702310726	0.28719551601545795	0.39601727858296837
33	1.541337633549988	0.6103521375848519	0.2871461805280948	0.39598860385903706
34	1.5418410586614266	0.6107205971997685	0.28742133397530006	0.3960982837815819
35	1.5417439744375612	0.610685022600211	0.2873522302946425	0.39610015198729287
36	1.541525313178088	0.6105367045837484	0.28725570809430123	0.39606012263595886
37	1.542207496977239	0.6110588813495466	0.28758994016049977	0.3962235189150847
38	1.5426972577209803	0.6114422859037223	0.28785024186582064	0.396346258375414
39	1.542271632282978	0.6111138999050598	0.28762652884164175	0.39624271568844616
40	1.5422169475091694	0.61105985271594	0.2876034852629103	0.3962217207526225
41	1.5427406620769313	0.6115154239547419	0.28787134667213504	0.3963825152125586
42	1.541552097650786	0.6106290199749139	0.28724850608745045	0.3961131257941061
43	1.5452328275906855	0.613435787330673	0.28921443327005925	0.3969859922579675
44	1.5451162321022947	0.6134003391043605	0.2891188054699233	0.39699300697253326
45	1.5427489290739698	0.6116166467773356	0.28784647320091217	0.3964460031383438
46	1.5421480193903039	0.6111645576345908	0.2875343468915974	0.39630732585333656
47	1.5424009525726285	0.6113495719130331	0.28767739335390907	0.396362288867457
48	1.5428569723100256	0.6117285489248543	0.2879040541466814	0.39649076998300786
49	1.5426908536059614	0.6116054702891291	0.28781119562092683	0.39645368277094045
50	1.542756759153273	0.6116596183937997	0.2878346000751833	0.3964718448094845
51	1.5426045075515018	0.6115279086326981	0.28776866636809356	0.3964255942719534
52	1.5457749347393361	0.614009175831325	0.28945123051222177	0.39721770746325713
53	1.542232618946899	0.6113101880069476	0.2875618643575476	0.39638001459492916
54	1.5419052775798077	0.6110523777601073	0.28740082945524625	0.3962969623654329
55	1.541660383716347	0.6108639085655605	0.2872891994125996	0.39623766363704815
56	1.545386026668949	0.6137908708161242	0.2892553796383283	0.39717640785140207
57	1.545264128433989	0.6136511279379002	0.28918573681908416	0.3971173061266816
58	1.543519294735773	0.6123443973356507	0.28824844892522455	0.39671962600278005
59	1.543747127786246	0.612544237261261	0.288357210444344	0.3967905275650019
60	1.5439358056139727	0.6126872426176831	0.28846592491366435	0.39683466138285295
61	1.5440164583621316	0.6127598938553465	0.2885076515314631	0.3968609858636821
